ticker,date,Close,High,Low,Volume,Open,Close,High,Low,Volume,Open,Close,High,Low,Volume,Open,Close,High,Low,Volume,Open,Close,High,Low,Volume,Open
,,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,TSLA,TSLA,TSLA,TSLA,TSLA,SPY,SPY,SPY,SPY,SPY
AAPL,2021-02-09,132.59706115722656,134.4201468877061,132.44108738356064,76774200.0,133.1917548672735,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-10,131.99261474609375,133.55247138369472,131.0274517780399,73046600.0,133.05525945656302,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-11,131.7391815185547,132.9675589258699,130.4133074654321,64280000.0,132.4898491628531,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-12,131.97315979003906,132.12914848493614,130.33532312132203,60145100.0,130.9787653308469,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-16,129.8478240966797,132.59705322014213,129.45785249611714,80576300.0,132.09011245325405,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-17,127.55680847167969,128.9021846827299,126.22119084968794,97918500.0,127.95652384973054,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-18,126.45520782470703,126.7379243413023,124.2129184957959,96856700.0,125.95799567786774,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-19,126.61116790771484,127.43010109713762,125.56802514842084,87668800.0,126.97189361497381,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-22,122.8382797241211,126.46493488700048,122.44831544375612,103916400.0,124.79783740249141,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-23,122.7017822265625,123.5304515985531,115.41922654111875,158273000.0,120.6544792375418,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-24,122.20460510253906,122.40933470367403,119.16289967087555,111039900.0,121.80489705402346,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-25,117.95398712158203,123.28672920715788,117.51528197921584,148199500.0,121.5513960656033,,,,,,,,,,,,,,,,,,,,
AAPL,2021-02-26,118.21720123291016,121.71711309193381,118.15870176681696,164560400.0,119.51382163045578,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-01,124.58335876464844,124.71984514122286,119.70882406427694,116307900.0,120.64473383419431,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-02,121.98036193847656,125.49002551913253,121.87312157746639,102260900.0,125.18780674062197,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-03,118.99713897705078,122.55555080343935,118.78265825970878,112966300.0,121.67813306792647,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-04,117.11557006835938,120.49849839926789,115.64346591859298,178155000.0,118.69492201638303,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-05,118.37319946289062,118.88015523948293,114.61980921267136,153766600.0,117.9442454649468,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-08,113.44017028808594,117.96373782106434,113.29393276187487,154376600.0,117.89549463389245,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-09,118.05148315429688,118.99714411910483,115.80920155325997,129525800.0,116.04317714685729,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-10,116.9693374633789,119.10437859558475,116.45263053937967,111943300.0,118.63642743151894,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-11,118.8996353149414,120.11826884445411,118.21720351359382,103026500.0,119.46508305774302,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-12,117.99298858642578,118.12947496626138,116.16991732521446,88105100.0,117.37879987716553,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-15,120.87872314453125,120.88847429766527,117.39830527073745,92403800.0,118.36346860634158,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-16,122.4190673828125,124.02766536377307,121.59039794957519,115227900.0,122.54580261068884,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-17,121.62940216064453,122.70179839737172,119.27012151430435,111932600.0,120.93721906750288,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-18,117.50553131103516,120.08903616814248,117.3008017478915,121229700.0,119.79656111339463,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-19,116.97908782958984,118.38295627751944,116.67686904236336,185549500.0,116.89134977056929,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-22,120.29376220703125,120.76172079332808,117.24230627726561,111912300.0,117.31054946298083,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-23,119.46507263183594,121.12241111215513,119.07510844883491,95467100.0,120.23524984782723,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-24,117.07658386230469,119.8160777258849,117.05708899403655,88530500.0,119.73808337691133,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-25,117.56403350830078,118.6071911560223,116.01393492282537,98844700.0,116.54038560410483,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-26,118.16845703125,118.43168604296147,115.9359194779791,94071200.0,117.33003655489678,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-29,118.3439712524414,119.50411307157158,117.70053643972989,80819200.0,118.59744917887969,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-30,116.89134216308594,117.37879562712054,115.87743806534003,85671900.0,117.09607172542653,,,,,,,,,,,,,,,,,,,,
AAPL,2021-03-31,119.08488464355469,120.42050239594532,118.10997769999379,118323800.0,118.59743117177423,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-01,119.91354370117188,121.0639340927336,119.41633912027298,75089100.0,120.55698579856444,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-05,122.74079132080078,122.99426922039768,119.98180275866349,88651200.0,120.76173132452315,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-06,123.04299926757812,123.93991183273825,122.49705378234141,80171300.0,123.32572316184695,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-07,124.69061279296875,124.71010766120962,121.99986726075039,83466700.0,122.67255550329261,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-08,127.0888671875,127.11811320514343,125.29504201784057,88844600.0,125.71424485466245,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-09,129.66262817382812,129.70161790758218,126.22120772891054,106686700.0,126.54292881700623,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-12,127.94676971435547,129.5163702074258,127.35207599025064,91420000.0,129.19464918855957,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-13,131.05673217773438,131.28097148351077,128.61946483937675,91266500.0,129.11667689697725,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-14,128.71697998046875,131.6124551846021,128.35626912284386,87222800.0,131.55396314021985,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-15,131.12496948242188,131.61242290057214,130.2865490081675,89347100.0,130.46203997416845,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-16,130.7935333251953,131.29073056509336,129.93561036138595,84922400.0,130.93001971708307,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-19,131.45645141601562,132.07064756343885,129.99409097045535,94264200.0,130.15982336917756,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-20,129.76986694335938,132.12914001786334,128.5024849113631,94812300.0,131.63194282012853,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-21,130.1501007080078,130.3938274883599,128.00530801609,68847100.0,129.03870718463844,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-22,128.6291961669922,130.78373170695372,128.11249679084415,84566500.0,129.70158464304262,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-23,130.9495086669922,131.72942232628785,128.84370608473515,78657500.0,128.84370608473515,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-26,131.3394775390625,131.67094236224486,130.20858180313348,66905100.0,131.44671790843336,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-27,131.01773071289062,132.01213986314156,130.74475798551163,66015800.0,131.6221681983873,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-28,130.2280731201172,131.6319415185454,129.74061964154626,107760100.0,130.93975103357886,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-29,130.13058471679688,133.63051222031285,129.12643167740748,151101000.0,133.04556205861587,,,,,,,,,,,,,,,,,,,,
AAPL,2021-04-30,128.16128540039062,130.2085812488916,127.78107225167611,109839500.0,128.4732479162047,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-03,129.21414184570312,130.7057629484472,128.52196634221076,75135100.0,128.7266884414814,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-04,124.64186096191406,128.19052935599137,123.52071640184118,137564700.0,127.89805427494618,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-05,124.88558959960938,127.17661206810328,124.75884693241741,84000900.0,125.95797834787251,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-06,126.48442840576172,126.49417211958026,123.93991332667143,78128300.0,124.68084466410176,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-07,127.15824127197266,128.18362023078294,126.44533974102744,78973300.0,127.7832408311975,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-10,123.87699890136719,126.50394796231055,123.83793549239249,88071200.0,126.3770049216638,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-11,122.95903778076172,123.3105935686965,119.89262343355486,126142800.0,120.60551762571262,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-12,119.89260864257812,121.71878371455706,119.38479927769015,112172300.0,120.50784795937597,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-13,122.0410385131836,123.19338276606713,121.34767990899005,105861300.0,121.6601796665221,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-14,124.46292114257812,124.8926111424102,122.90042221216505,81918000.0,123.29104880741397,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-17,123.31057739257812,123.95511239550505,122.23635983828252,74244600.0,123.84768989501724,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-18,121.92385864257812,124.0137023451616,121.85549954765558,63342900.0,123.59378006189955,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-19,121.76763916015625,121.9922444710152,119.98052713623112,92612000.0,120.27349900757707,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-20,124.32624053955078,124.72663496964293,122.16803707527157,76857100.0,122.29499504119585,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-21,122.49028015136719,125.00004641017311,122.27543512950636,79295400.0,124.82426479688547,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-24,124.12115478515625,124.94147157268773,122.98834558881246,63092900.0,123.05670470022471,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-25,123.92583465576172,125.31255964913692,123.35942638033971,72009500.0,124.82427074399982,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-26,123.87699890136719,124.40434374665045,123.45707656811848,56575900.0,123.98442141340175,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-27,122.3437728881836,124.64846143784968,122.14846332997409,94625600.0,123.47658918742852,,,,,,,,,,,,,,,,,,,,
AAPL,2021-05-28,121.68951416015625,122.85162649652436,121.63092276524166,71311100.0,122.62701373171124,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-01,121.36723327636719,122.4121552577231,121.03520547415292,67637100.0,122.1484865589402,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-02,122.12896728515625,122.30474892445967,121.14264401239463,59278900.0,121.36724933170292,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-03,120.64459228515625,121.9238874136965,120.24419788428176,76229200.0,121.75787349407824,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-04,122.93950653076172,123.20318269390796,120.94731726161271,75169300.0,121.16216229807738,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-07,122.94927978515625,123.35943444565716,121.90435770211774,71057600.0,123.21294850959707,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-08,123.76959228515625,125.44928928445928,123.25201508828968,74403800.0,123.6328740614777,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-09,124.15044403076172,124.75591573650723,123.55474004059155,56877900.0,124.22857085419675,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-10,123.15436553955078,125.18561845038153,122.98835161093277,71186400.0,124.04303403142379,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-11,124.36527252197266,124.45316704928787,123.14456900791603,53522400.0,123.56449131477483,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-14,127.42193603515625,127.4805274309543,124.09186008030994,96906500.0,124.82428233012304,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-15,126.60160064697266,127.53910749038236,126.35745994725994,62746300.0,126.89457246686105,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-16,127.09964752197266,127.8223093871763,125.44926884121655,91815000.0,127.3144925386233,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-17,128.7012176513672,129.44341498990488,126.61137364763495,96721700.0,126.75786702289925,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-18,127.40239715576172,128.42777623689193,127.18755213466459,108953300.0,127.64653787053875,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-21,129.19927978515625,129.30670230447237,126.18170388050524,79663300.0,127.24615390753081,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-22,130.8398895263672,130.93755177411464,128.53520055049577,74783600.0,129.0332571523742,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-23,130.5664825439453,131.17196179435507,130.10749669817656,60214200.0,130.63484911301182,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-24,130.2832489013672,131.48441699311277,129.81448802069463,68711000.0,131.29886767382567,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-25,129.99029541015625,130.7520133222248,129.69732354370646,70783700.0,130.33209840454234,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-28,131.62115478515625,132.08014056924634,130.22467690249317,62111300.0,130.28326829600795,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-29,133.13485717773438,133.29111085936526,131.20126629635885,64556100.0,131.64071673742083,,,,,,,,,,,,,,,,,,,,
AAPL,2021-06-30,133.7500762939453,134.18952666784298,132.6856112890496,63261400.0,132.9785831720377,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-01,134.05276489257812,134.11135626990725,132.57814569102956,52485800.0,133.3984696771295,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-02,136.6797637939453,136.71881975736173,134.52155301126126,78852600.0,134.66803150053377,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-06,138.6914520263672,139.79495784960233,136.78715756035768,108181800.0,136.78715756035768,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-07,141.18170166015625,141.4941940308165,139.31646299700128,104911600.0,140.17582819219206,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-08,139.8828887939453,140.68366270138483,137.37311474377276,105575500.0,138.2617906456667,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-09,141.70904541015625,142.2363828285555,139.30669407903906,99890800.0,139.4043563311566,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-12,141.1133270263672,142.89067850548736,140.62504561797144,76299700.0,142.78325599959365,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-13,142.2266387939453,144.00399065736747,140.26375247219565,100827100.0,140.65437172290618,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-14,145.65435791015625,146.06452746184092,144.218809182764,127050800.0,144.62897873444868,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-15,145.0000457763672,146.48442546002198,143.64262402981763,106820300.0,145.74224306877775,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-16,142.95907592773438,146.25008890568898,142.46103409612383,93251400.0,144.9805687583087,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-19,139.1113739013672,140.69341583864048,138.3496560764886,121434600.0,140.38090857655365,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-20,142.7246856689453,143.6524324995489,139.60946201556987,96350000.0,140.09774354697396,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-21,141.99221801757812,142.70511955455981,141.24027542823887,74993500.0,142.1191759435654,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-22,143.3594512939453,144.7266335326549,142.39264856010647,77338200.0,142.51960651840406,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-23,145.07818603515625,145.23443967973952,143.47662343109712,71447400.0,144.09186284341388,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-26,145.49807739257812,146.31838645811138,144.23830320514284,72434100.0,144.7949510789314,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-27,143.33013916015625,145.71295498966768,142.13873124540055,104818600.0,145.62505300491213,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-28,141.5821075439453,143.52547338784896,139.19929130551824,118931200.0,141.41609361273288,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-29,142.2266387939453,143.1153147256564,141.1914843685101,56699500.0,141.29890689763087,,,,,,,,,,,,,,,,,,,,
AAPL,2021-07-30,142.4414520263672,142.90043773904355,140.73246710930246,70440600.0,140.99614324026174,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-02,142.1094512939453,143.50592922511103,141.84577511280253,62880000.0,142.9297606339798,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-03,143.90634155273438,144.5703973198966,141.77742620853948,64786600.0,142.39266574077612,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-04,143.5059356689453,144.3262450458141,142.851640220645,56368300.0,143.818442994135,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-05,143.61334228515625,144.37506017943633,142.74420187239215,46397700.0,143.53521546251628,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-06,142.9287109375,143.8773972975789,142.42992307824377,54126800.0,143.13410295218878,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-09,142.87979125976562,143.47638761858664,142.32232429166498,48908700.0,142.98737469901172,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-10,142.40060424804688,144.46423988872255,142.10719343722454,69023100.0,143.22214257955443,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-11,142.65487670898438,143.4959796880464,142.33212632967644,48493500.0,142.84070404163072,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-12,145.61827087402344,145.77475859452443,142.63528899224403,72282600.0,142.97760401540364,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-13,145.8236846923828,146.15620995558572,145.01192130974562,59375000.0,145.69653653501413,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-16,147.79931640625,147.8677854043792,143.25150048909967,103296000.0,145.27600698805517,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-17,146.8897705078125,148.3470201251538,145.81393562216064,92229700.0,146.92888499297402,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-18,143.14389038085938,147.4080844695857,142.938498348175,86326000.0,146.50830231259667,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-19,143.47640991210938,144.74784668525945,141.32475571635126,86960300.0,141.8431082977637,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-20,144.93368530273438,145.23687099584217,143.55466496618592,60549600.0,144.2001657522503,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-23,146.42030334472656,146.8897517241176,144.64028856581433,60131800.0,145.05105776321832,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-24,146.33226013183594,147.54501786684636,145.87258667150505,48606400.0,146.16599748585364,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-25,145.09996032714844,147.01689814902136,144.55226807046895,58991300.0,146.51809526108525,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-26,144.29794311523438,145.8432259179612,144.2686035304066,48597200.0,145.09015667605945,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-27,145.33470153808594,145.48139950095754,143.60359095872263,55802400.0,144.23930202916046,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-30,149.75535583496094,150.11723565003402,145.3444633733459,90956700.0,145.7258929660488,,,,,,,,,,,,,,,,,,,,
AAPL,2021-08-31,148.49368286132812,149.44236923362013,147.96554048732443,86453100.0,149.3054461965621,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-01,149.15875244140625,151.57447805860386,148.99248979823196,80313700.0,149.47172795102404,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-02,150.27366638183594,151.32016120808433,149.05113406527857,71115500.0,150.48883326342926,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-03,150.90943908691406,151.23218950970838,149.7260208700016,57808700.0,150.38129660470707,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-07,153.24691772460938,153.80438486222874,150.99745462583329,82278300.0,151.5647115758547,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-08,151.70159912109375,153.58918195944025,150.59642507001544,74420200.0,153.53050279274424,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-09,150.68447875976562,152.67964530991367,150.56710548729126,57305700.0,152.073273942186,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-10,145.696533203125,152.0634770377577,145.4324620067416,140893200.0,151.59402874023678,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-13,146.26380920410156,148.09271327265083,145.48138532354497,102404300.0,147.32007920432878,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-14,144.8651885986328,147.7503768839939,143.68178564075433,109296300.0,147.0461970563759,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-15,145.7552032470703,146.15619746026422,143.15365068997156,83281300.0,145.29552986579753,,,,,,,,,,,,,,,,,,,,
AAPL,2021-09-16,145.52049255371094,145.69654500672686,143.98499938228917,68034100.0,145.1781923829195,,,,,,,,,,,,,,,,,,,,
